Date,Afghanistan,Albania,Algeria,Angola,Argentina,Aruba,Australia,Austria,Bahrain,Bangladesh,Barbados,Belgium,Belize,Benin,Bolivia,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Costa Rica,Cuba,Cyprus,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,El Salvador,Equatorial Guinea,Ethiopia,Faroe Islands,Fiji,Finland,French Polynesia,Gabon,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Israel,Jamaica,Japan,Jordan,Kenya,Lebanon,Liberia,Libya,Luxembourg,Madagascar,Malaysia,Mali,Malta,Mauritania,Mauritius,Mexico,Mongolia,Morocco,Mozambique,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Norway,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Rwanda,Samoa,Saudi Arabia,Senegal,Sierra Leone,Singapore,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Suriname,Sweden,Switzerland,Tanzania,Thailand,Togo,Tonga,Tunisia,Turkey,Uganda,United Arab Emirates,United Kingdom,United States,Uruguay,Vietnam
1927-09-01,20.408,20.116,30.44,22.579,11.488,29.437,19.359,12.378,32.45800000000001,27.558000000000003,27.609,14.375,26.148000000000003,25.623,21.529,25.209,18.811,26.946,27.01,23.335,5.767,28.565,24.738000000000003,28.773000000000003,6.809,14.155,24.788,23.646,25.145,27.314,25.674,-9.876,31.497,27.625,27.3,21.01,24.624,23.901,22.932,8.746,24.42,7.295,25.379,23.436,25.13600000000001,22.426,-10.355,28.004,23.739,24.656,26.65,27.776999999999997,25.197,17.025,4.699000000000002,26.04,25.4,30.887,11.993,25.567,27.483,19.579,26.23,23.596,24.521,24.963,28.739,14.167,21.043000000000006,25.775,30.791999999999998,24.993000000000002,31.767000000000003,20.839000000000002,23.612,10.122000000000002,23.39,22.623,19.411,14.618,20.37,8.399,26.094,30.634,25.965,5.266,25.498,27.701,25.876,23.34,22.943,19.743,27.052,14.208,18.366,32.818000000000005,17.137999999999998,19.434,26.499,31.619,27.779,25.62,26.401,25.948,27.357,17.257,18.639,27.269,27.055,8.091000000000001,12.347,21.899,26.984,25.506,21.858,27.524,20.504,22.963,33.078,11.061,15.933,14.034,25.726
1927-10-01,15.241,13.588,23.9,23.622,15.064,28.858,22.814,6.343,28.379,26.494,27.352,10.201,24.961,26.647,22.981,25.639,12.548,28.338,25.602,24.81,-1.4050000000000002,27.375,25.815,28.778,9.52,7.8,24.538,24.745,24.958,26.188,22.854,-19.944000000000006,28.186,27.166,26.782,21.451,24.115,25.47,22.679,6.379,24.434,-0.5649999999999997,26.228,24.799,26.157,16.621,-20.541,27.73,22.887,25.277,26.737,27.222,24.245,9.833,0.5609999999999999,24.349,25.63000000000001,25.353,10.609000000000002,23.86,26.7,14.558,23.235,24.544,21.817,25.627,24.408,9.639,22.958000000000002,25.541,30.165,20.322,30.281,22.11000000000001,21.183000000000003,-0.368,19.274,24.72,16.147000000000002,10.687,21.058000000000003,10.039,25.606,29.186,27.359,-0.7719999999999999,21.803,27.104,25.649,24.158,24.948,20.239,26.163,7.955999999999999,16.991,29.024,10.218,19.691,26.673,27.229,28.482,26.108,26.201,25.92,26.629,18.738,15.416,26.823,27.265,1.311,7.476,23.394,25.265,26.202,22.501,20.481,15.624,23.903,28.808000000000003,9.305,10.219,15.85,23.402
1927-11-01,7.275,10.775,17.942,23.660999999999998,18.199,28.262,25.838,1.861,22.892,22.532,26.722,4.684,23.471,27.724,23.680999999999997,26.048,7.609,27.736,25.373,25.05,-14.556,26.218000000000004,25.453000000000007,26.519,11.223,0.9420000000000001,24.930999999999997,26.209,24.809,24.976,18.991,-23.535,26.021,26.340999999999998,25.921,22.123,24.039,25.875,21.759,5.154999999999999,25.555,-7.895,26.382,25.097,27.262,13.236,-24.071,27.169,21.76400000000001,25.2,26.956,26.548,23.271,5.352,-0.7440000000000001,19.79,25.798000000000002,16.8,6.94,18.931,26.203000000000007,9.393999999999998,16.877,24.184,16.791999999999998,26.093000000000004,19.995,4.372000000000001,24.31,25.605,26.056,19.255000000000006,25.254,23.766,19.253,-9.267,13.175999999999998,25.932,10.35,4.848,22.835,10.997,25.166,25.238000000000003,27.154,-6.495,15.415,27.708,25.629,24.505,26.722,20.783,26.185,1.555,10.797,24.136,5.007,19.25,27.001,21.355,27.753,26.518,26.165,26.513,25.7,21.179000000000002,9.035,26.1,27.25,-6.2989999999999995,3.181,23.749,24.561,27.502,23.839,17.741,9.27,23.305,24.127,5.7890000000000015,3.282,19.274,22.31900000000001
1927-12-01,3.2300000000000004,4.074,13.825,22.875,19.456,26.595,26.524,-4.663,16.714000000000002,19.029,26.041,-0.7380000000000004,22.926,27.192,22.803,25.678,-1.2819999999999996,25.41800000000001,24.65,24.60100000000001,-22.881,24.991,25.657,24.768,12.392000000000001,-5.85,24.706,26.584,25.22600000000001,23.248,13.671,-26.774,25.313,25.477,23.948,22.34,24.259,25.893,22.239,3.682,26.81600000000001,-10.434,26.157,24.9,27.005,7.525,-27.255,26.549,21.401,24.66200000000001,25.954,24.691,22.991,-3.801,-1.896,17.651,25.877,9.075,4.176,13.917000000000002,24.754,3.452,11.050999999999998,24.582,11.065999999999999,25.874000000000002,15.347,-0.8850000000000002,25.061,25.529,22.612,15.589,21.127,25.129,15.074000000000002,-19.573,10.886,25.932,7.816,-0.4289999999999994,23.999,12.986,25.086,22.536,26.116,-10.14,10.996,27.235,25.983,25.019000000000002,26.459,20.623,25.636,-6.146,9.377,18.527,-5.2970000000000015,19.922,26.933000000000003,16.64,25.289,26.20300000000001,26.107,26.917,25.433000000000003,21.85,7.215,25.581,26.06600000000001,-9.673,-1.6030000000000002,23.616999999999997,23.051,27.388,25.166,13.007,1.7109999999999999,23.84,19.642,2.236,-4.359999999999999,21.011999999999997,20.805000000000003
1928-01-01,-1.4709999999999996,3.819,11.531,22.755,20.414,25.931,27.313,-2.217,15.439,18.118,25.281,3.45,21.336,26.609,22.93,25.455,-0.642,23.889,25.829,24.458000000000002,-21.663,23.887,26.484,24.181,13.042000000000002,-7.903999999999999,24.756,27.447,25.063,22.313,11.987,-27.861,25.157,24.496,23.671,22.37,23.520000000000003,25.28700000000001,22.947,4.378,26.85,-9.406,27.064,24.6,26.695,6.412000000000001,-28.444000000000006,25.769,20.054000000000002,23.869,25.305,24.549000000000003,22.275,-1.6609999999999998,-3.268,17.080000000000002,25.776999999999997,8.043,6.03,12.376,24.537,0.8859999999999999,9.952,25.23,9.506,25.496,13.951,2.947,25.635,25.462,19.774,13.357000000000001,17.899,26.328000000000007,15.148,-20.866999999999997,8.533999999999999,26.406,5.605,3.718,24.752,15.267999999999999,24.494,20.774,25.753,-7.521000000000001,8.190999999999999,27.007,26.15,24.492,27.623,20.797,25.455,-2.116,8.005,17.203,-3.96,20.201,26.864,16.288999999999998,23.652,25.455,25.939,26.627,25.558000000000003,22.513,5.8229999999999995,25.859,25.5,-7.8870000000000005,-0.17999999999999972,23.590999999999998,24.489,26.952,25.787,10.661,0.0129999999999999,24.83,18.736,4.865,-2.1590000000000003,22.576999999999998,20.344
1928-02-01,2.8160000000000003,3.477,14.155,23.445,18.975,26.055000000000003,27.169,-0.8899999999999999,16.727999999999998,20.949,25.436,4.920999999999999,23.767,27.705,22.685,25.78700000000001,-1.207,26.154000000000003,25.623,25.083,-19.489,25.326999999999998,26.477,23.594,12.970999999999998,-5.118,25.241,27.116,25.938,23.777,10.786,-29.089,25.413,24.843000000000004,24.176,22.835,25.123,26.317,23.35100000000001,4.738,26.588,-9.265999999999998,26.851,25.48,27.406,5.08,-29.735,25.933000000000003,22.038,24.968000000000004,25.685,25.089,24.308000000000003,0.08199999999999996,-2.191,19.567,26.068,10.12,7.024,11.811,25.182,0.2270000000000001,10.316,25.902,9.129,25.593000000000004,13.987,4.2,24.853,25.701999999999998,22.477,12.279000000000002,20.684,26.39,16.461,-18.480999999999998,11.54,25.96,8.361,5.1,25.572,16.393,25.755,21.124,26.247,-6.7840000000000025,11.515,26.947,26.382,25.186,26.81900000000001,21.070999999999998,25.422,-1.821,10.63,17.987000000000005,-3.707,20.439,26.836,17.651,25.237,25.934,26.16500000000001,27.16500000000001,25.932,22.164,8.773,26.145,25.705,-6.494,1.1800000000000002,23.826,24.006999999999998,27.809,25.889,11.989,-0.5179999999999998,25.296,19.876,5.643,-0.6200000000000001,21.028,18.961
1928-03-01,6.343000000000001,6.0139999999999985,18.707,22.846,17.771,26.162,25.989,1.0390000000000001,19.814,25.488000000000003,25.507,5.6560000000000015,24.924,30.383000000000006,22.500999999999998,25.639,1.2310000000000003,30.4,27.93,25.718000000000004,-15.484000000000002,25.56,27.498,27.113000000000003,11.534,1.5530000000000002,24.85100000000001,26.896,26.337,24.072,11.487,-23.939,26.929000000000002,24.989,24.446,22.21,25.709,25.189,23.914,4.972,26.919,-5.093,26.978,24.768,28.81900000000001,7.2269999999999985,-24.463,26.031,23.138,27.669,25.933000000000003,25.186,25.404,2.9130000000000003,-0.99,23.99,25.86,12.9,6.363,13.761,25.203000000000007,4.356,13.064,25.995,10.763000000000002,26.541,17.952,5.072,24.629,25.919,27.685,13.369000000000002,25.893,25.493000000000002,19.41,-10.225,14.074000000000002,25.423,13.244000000000002,5.11,24.997,14.952,26.56,27.183000000000003,29.727,-5.557,16.576,27.209,26.88000000000001,24.596,26.437,20.5,26.239,0.3539999999999999,11.232,21.054,-0.2410000000000001,20.021,27.119,21.13,28.27,27.808000000000003,26.603,26.867,27.293000000000006,20.585,9.991,27.336,25.824,-3.691,2.725,23.391,26.958000000000002,29.253,26.174,15.044,2.213,25.13,23.518,5.568,2.807,21.063,22.463
1928-04-01,15.819,12.305,23.285,22.727,14.587,27.677,23.186999999999998,6.545999999999999,26.904,27.616,26.019000000000002,8.825999999999997,25.975,29.298000000000002,21.511,25.295,10.728,31.307,27.718000000000004,25.239,-9.17,26.272,26.682,29.965,9.074000000000002,8.854000000000003,24.877,26.971,26.746,24.784,18.155,-19.282,28.268,25.525,24.96,22.156,26.001,25.4,23.942,5.654,25.425,-0.008000000000000007,26.746,24.923000000000002,27.972,14.302,-19.802,26.625,24.256999999999998,27.85100000000001,25.82,25.592,26.332,10.71,1.779,27.495,25.751,23.608,7.8080000000000025,20.41,25.94,9.922,20.904,24.999,18.219,26.148000000000003,24.204,8.540999999999999,23.821,25.902,30.656,16.31,27.855,24.958000000000002,20.691,2.9290000000000003,15.672,23.706,16.837,8.471,23.831,12.888,27.382,30.61,29.407,-1.541,23.202,27.54000000000001,27.398000000000003,24.573,24.706,19.954,26.863000000000003,7.289,12.21,27.335,9.592,18.853,26.603,27.139,29.607,27.566,26.768,26.757,28.013,17.632,11.246,28.048,25.781,1.241,6.275,22.362,27.519000000000002,28.185,24.448,19.859,12.191,23.412,28.608,7.182,6.7189999999999985,18.882,24.226999999999997
1928-05-01,20.994,14.28,26.37,21.233,10.16,28.649,17.305999999999994,8.460999999999999,30.51,27.971999999999998,27.177000000000003,11.361999999999998,26.457,28.647,19.814,24.46,13.572,31.419,28.134,25.743000000000002,3.08,26.781,26.301,31.782,6.962999999999999,14.373,24.705,25.705,26.561,25.351,21.289,-10.026,29.806,26.616999999999997,25.655,22.231,26.32,26.205,23.444000000000006,6.932,25.116,6.069,26.143,25.549000000000003,27.233,16.99,-10.433,27.615,24.891,27.17,25.877,26.26100000000001,26.507,12.837,5.254,30.574,26.02,27.885,10.892999999999999,23.783,26.4,15.435,24.766,23.748,21.564,25.814,27.888,11.036,21.676,26.41,33.03100000000001,17.907999999999994,30.493,23.594,23.431,9.678,17.419,20.798,20.682,11.005999999999998,21.953000000000007,9.298,27.427,33.365,29.309,3.0,28.03,27.647,27.05,24.238000000000003,20.467,19.863,27.731,11.069,14.393999999999998,31.053,12.491,18.777,26.491,30.896,30.844,26.982,27.432,26.587,27.919,14.255999999999998,13.871,28.829,26.033,6.191,8.551,20.941,28.303,27.409,23.64,21.741,15.627,22.605999999999998,31.597,9.447000000000001,14.303,14.036,26.654
1928-06-01,25.156,19.904,31.5,19.703,6.855,29.348000000000006,14.209000000000001,13.788,33.462,27.813,27.352,14.970999999999998,27.007,27.217,17.879,23.794,18.052,29.742,27.029,24.601,9.535,28.2,25.233,30.160999999999998,4.748,17.789,24.377,24.487,25.19,27.123,24.426,-3.2969999999999997,32.111999999999995,27.331999999999997,27.049,21.356,24.933000000000003,24.903000000000002,23.291,7.041,23.614,9.679,25.068,24.201,26.364,21.968000000000004,-3.617,27.374000000000002,24.655,25.961,25.384,27.939,25.392,17.685000000000006,6.005,28.795,25.467,31.808000000000003,12.237,25.04,27.43,18.128,26.464000000000002,22.649,23.633000000000006,25.254,28.805,15.130999999999998,19.52,26.015,33.887,22.577,33.907,21.366,25.848000000000006,16.576999999999998,23.614,20.299,21.03,14.047,20.656,6.024,26.041999999999998,32.6,27.63000000000001,6.48,29.818,27.141,25.98,23.353,17.616,19.089,27.044,13.857000000000001,19.678,33.962,16.724,18.972,25.737,33.047000000000004,31.063,26.308000000000003,27.192,26.215,27.502,10.918,20.035999999999998,28.217,25.823,9.602,14.184000000000001,20.327,27.276,26.462,21.473000000000006,27.114,19.131,22.331,34.34500000000001,11.059,17.503,10.43,26.435
1928-07-01,26.448,24.113000000000003,33.895,18.561,7.790000000000001,29.524,14.241,18.472,34.797000000000004,28.070999999999998,27.14,18.842,26.564,26.293000000000006,17.711000000000006,23.199,22.334000000000003,27.925,27.054,23.936,13.261,28.59,25.119,29.56900000000001,4.838,20.194000000000006,24.454,23.448,26.122,27.543000000000006,27.177,-0.8690000000000001,32.51,27.01,27.43,21.317,25.752,23.542,22.019,9.427999999999999,23.01100000000001,12.640999999999998,25.081,22.754,25.709,25.437,-1.2,27.117,24.451,24.675,25.158,28.497,25.521,22.991,8.870999999999997,26.84,25.278000000000002,34.473000000000006,14.577,27.468000000000004,27.611,22.825,28.904,21.590999999999998,26.312,24.538,29.639,19.318,18.995,25.924,32.565,26.043000000000006,33.917,20.983,25.219,18.301,28.287,18.542,20.899,17.545,20.134,6.327999999999999,26.47,32.119,26.478,8.825,29.672,27.649,26.737,23.405,17.947,18.786,26.868000000000002,18.66,24.229,35.062999999999995,21.634,18.794,25.3,34.145,29.00500000000001,25.347,26.843000000000004,26.307,26.462,11.200999999999999,24.697,27.425,25.839000000000002,12.130999999999998,19.15,19.24,27.28,25.822,20.538,29.376,23.068,21.532,35.60200000000001,14.056,21.151,11.665,26.85
1928-08-01,24.54600000000001,23.84,33.483000000000004,20.061,8.972000000000003,29.355,17.412,16.352,33.385999999999996,28.177,27.439,17.325,26.455,25.063,18.912,23.705,21.449,26.057,27.053,23.134,10.802,28.627,24.268,28.364,5.917999999999998,18.556,24.54,23.341,25.324,27.41,27.479,-2.854,32.841,27.355999999999998,26.89,20.823,25.193,23.479,22.494,9.703,22.848000000000006,12.534,25.099,22.889,24.818,25.473000000000006,-3.2259999999999995,27.5,24.136999999999997,23.673,25.892000000000003,27.528,25.28,20.736,8.033,26.582,25.396,32.77,14.21,28.176,27.192,23.831,29.106,22.434,26.529,23.852,30.144,17.451,19.655,25.937,30.519000000000002,27.314,32.52,20.586,24.782,16.326,27.3,20.149,21.287000000000006,16.669999999999998,19.59,6.7860000000000005,26.06,29.95,25.270000000000003,9.131,28.22,27.594,25.899,23.458000000000002,18.995,19.184,27.292,16.576999999999998,22.076,33.489000000000004,19.622,19.507,25.807,33.579,27.256999999999998,24.296,26.581,25.835,26.667,12.207,23.503,27.369,26.445,11.998,17.121,20.557,27.169,25.009,20.43,30.665,22.148000000000003,21.930999999999997,34.044000000000004,13.623,20.125,11.79,26.516
1928-09-01,19.135,19.930999999999997,30.344,22.859,11.636,29.514,20.784000000000002,11.647,32.055,28.3,27.506,13.93,26.655,25.688,20.907,25.124,17.962,27.552,26.291999999999998,23.298000000000002,5.292999999999998,28.613000000000003,24.725,29.374,7.354,14.083,24.788,24.058000000000003,25.409000000000002,27.509,25.689,-9.115,31.433000000000003,27.34,27.221999999999998,21.253,24.844,23.611,23.295,9.487,24.138,7.582000000000002,25.34,23.393,25.432,22.145000000000003,-9.561,27.76400000000001,24.177,24.69,26.723000000000006,27.864,25.408,16.185,6.426,26.261,25.719,30.658,12.352,26.102,27.613000000000003,22.181,26.608,23.820999999999998,24.82800000000001,24.776,29.096,13.671,21.135,26.01,31.262,25.229,31.821,21.018,23.436,8.812000000000003,24.187,23.31,20.467,13.746,20.739,8.404,26.274,31.26100000000001,26.08,5.295,25.184,27.284000000000002,26.16,24.301,21.555,19.624,26.838,13.217,20.355999999999998,32.43,16.064,20.028,26.139,31.695,28.182,25.449,26.815,26.111,27.555,14.694,20.059,27.894,27.138,7.9510000000000005,12.26,22.565,26.766,25.518,21.678,27.569000000000006,19.442,23.036,32.604,11.541,15.231,13.932,25.831
1928-10-01,13.822000000000001,13.438,24.813000000000002,24.015,15.255999999999998,28.714,22.928,6.979,27.704,26.32,27.033,9.978,25.051,26.557,22.008000000000006,25.504,10.849,28.529,25.226,23.737,-2.448,27.404,24.416999999999998,28.547,9.347000000000001,7.260999999999999,24.556,25.012,24.989,26.264,21.185,-18.169,28.372,26.878,26.365,21.551,24.42,24.086,22.320999999999998,7.8210000000000015,24.858,0.6420000000000001,25.79000000000001,23.979,26.262,15.916,-18.726,27.249,23.189,24.639,27.002,26.851,24.333000000000002,9.934,2.537,24.568,25.719,22.449,10.531,22.04,26.605,14.934000000000001,21.21,23.902,20.156,24.909000000000002,25.283,9.491,23.07,25.472,30.026,22.229,29.44100000000001,21.818,21.853,0.361,18.431,25.23500000000001,16.669,10.37,22.13,10.298,25.66,29.623,26.714,-0.396,21.709,27.146,25.621,24.567,24.33,19.742,25.989,8.133,15.459,28.693,8.74,19.177,26.331999999999997,26.419,28.375,25.563,26.457,26.538,26.495,18.307000000000002,14.541,26.724,27.448,2.3209999999999997,7.267,23.2,24.855,26.211,22.386,22.974000000000004,12.281,22.326999999999998,28.737,9.199,10.06,17.023,22.674000000000003
1928-11-01,8.113,10.349,16.998,23.919,18.589,28.058000000000003,26.078000000000007,3.625,22.179,22.382,26.626,7.383999999999999,23.48,27.366,23.337,25.954,8.82,27.765,24.883000000000006,24.291,-9.296,26.337,24.753,25.468000000000004,11.177,-0.5710000000000001,24.761999999999997,26.039,24.916999999999998,24.994,18.325,-24.45,26.65,26.36,25.862,22.12,24.02,25.175,21.86,6.056,24.721,-3.9539999999999997,26.602,24.794,27.322,12.974,-25.084000000000003,26.814,21.804000000000002,24.604,26.932,26.508000000000006,23.244,6.895,-0.34,20.817,25.764,15.956,7.989,18.003,26.215999999999998,9.405,15.994000000000002,23.942,16.222,25.545,18.898,6.948,24.526,25.346999999999998,25.426,17.695999999999994,23.97600000000001,23.274,17.712999999999994,-11.972,12.968,26.465,10.864,8.215,22.87,11.815,25.158,24.405,26.327,-4.435,15.489,27.466,25.543000000000006,24.7,26.873,20.698,26.058000000000003,5.894,11.030999999999999,23.567,6.621,19.215999999999998,26.483,20.474,26.486,25.998,26.165,26.56600000000001,25.809,20.322,9.504,26.158,27.284,-2.383,3.779,23.915,23.961,27.431,23.24,15.493,9.73,22.887,23.917,7.182,3.148,21.287,21.315
1928-12-01,1.875,3.295,12.304,23.215,19.466,26.572,27.613000000000003,-3.8360000000000003,16.643,19.083,25.516,1.939,21.783,26.362,22.389,25.351,0.901,25.465,24.332,23.56900000000001,-15.857999999999999,24.862,24.568,23.031,12.183,-7.774,24.189,26.730999999999998,24.709000000000003,23.223000000000006,13.345,-27.345,23.858,25.193,24.132,21.627,23.564,24.793000000000006,20.738000000000003,4.779,26.564,-7.346999999999999,26.868000000000002,24.191,26.597,6.107,-27.923,25.746,20.556,23.799000000000003,25.625,24.759,22.198,-1.057,-2.031,17.099,25.608,10.828,5.419,13.248,24.805000000000003,2.565,11.079,23.576,11.234000000000002,25.184,13.418,1.4480000000000002,24.69,25.056,21.735,12.918,19.947000000000006,24.602,15.249,-23.692,9.693999999999999,25.962,6.849,2.656,24.201,13.648,24.48,20.39,24.652,-7.4689999999999985,9.263,27.016,25.523000000000003,25.217,26.73,20.348,25.285,-2.944,7.7639999999999985,18.047,-1.9,18.984,26.963,16.218,24.675,25.53700000000001,26.017,27.127,24.445999999999998,22.401,5.688,25.626,25.992,-6.444,-1.723,23.179,23.163,26.859,24.971999999999998,10.56,3.0980000000000003,22.763,18.788,3.7920000000000007,-1.7559999999999998,22.39,20.399
1929-01-01,-1.9180000000000001,0.9279999999999999,11.843,22.969,21.877,25.755,27.792,-8.106000000000002,16.476,18.22,25.077,-1.885,22.747,26.167,22.61,25.5,-2.415,24.927,24.532,23.961,-23.769000000000002,25.261,25.465000000000003,22.212,13.978000000000002,-9.204,24.544,26.858,25.288,23.732,10.231,-23.394000000000002,24.542,24.834,23.781,22.208000000000002,24.016,25.532,22.175,4.093,26.51,-11.918,26.394000000000002,24.802,26.654,4.251,-23.814,25.298,21.135,24.384,24.938,24.66500000000001,23.044,-5.6560000000000015,-1.178,16.866,25.344,8.624,3.91,10.723999999999998,24.833,-0.5130000000000001,8.694999999999999,24.87,8.13,25.558000000000003,11.737,-2.835,24.918000000000006,25.125,21.713,11.242,20.992,25.584,15.26,-24.054,10.759,25.361,5.629,-1.0269999999999997,25.686,15.184,24.971,18.866,24.302000000000003,-10.085,7.853,26.251,26.174,24.268,27.729,20.384,24.343000000000004,-7.797999999999999,7.874,17.692,-5.872999999999998,19.866,26.522,15.887,25.395,25.82,25.6,26.804000000000002,25.193,23.189,4.856999999999998,25.389,25.011999999999997,-9.052,-5.681,23.111,23.443,26.69,24.948,9.257,-0.7369999999999999,24.023000000000003,18.919,2.112,-4.485,24.72,19.354
1929-02-01,1.894,-1.1909999999999998,14.295,23.288,20.624,25.593000000000004,28.108,-10.729,17.35,19.605,24.979,-4.504,23.616,28.644000000000002,22.35400000000001,25.236,-6.903,27.778000000000002,26.088,24.61,-21.98,25.648000000000003,26.23,23.827,13.493,-5.9860000000000015,25.019,26.432,25.695,24.122,10.043,-22.793000000000006,26.124000000000002,24.491999999999997,23.793000000000006,22.029,24.552,25.931,23.763,4.489,26.547,-15.475999999999999,26.493,25.233,28.805,2.123,-23.129,25.316,21.987,26.250999999999998,25.253,24.768,23.896,-8.790000000000001,0.34399999999999986,18.597,25.515,10.402999999999999,4.848,11.337,25.167,-0.2909999999999999,9.881,25.973000000000006,8.708,26.804000000000002,13.405999999999999,-5.47,23.828000000000007,25.387,24.217,10.15,22.363000000000003,25.634,16.023,-21.067,11.913,25.276999999999997,7.416,-4.808999999999998,25.588,14.671,25.421,22.384,26.828000000000007,-9.943,10.647,26.456,26.487,24.339,27.615,20.305999999999997,25.125,-13.107,9.912,18.4,-10.444,20.369,26.433000000000003,18.19,26.698,27.391,25.836,26.32500000000001,26.748,22.374000000000002,7.575,26.168000000000006,25.166,-12.065999999999999,-7.2810000000000015,23.535,24.635,28.782,25.61,10.298,-1.415,24.81,20.465,1.4369999999999998,-4.131,23.496,19.687
1929-03-01,10.364,4.675000000000002,18.182,22.736,18.088,25.898000000000003,24.617,0.1319999999999999,20.674000000000003,25.16500000000001,25.26100000000001,5.228,25.151,30.428,21.78,25.079,0.25,30.801,26.555,26.318,-16.171,26.149,27.726,27.417,11.668,2.145,24.815,27.176,26.337,24.742,11.741,-22.46,27.08,24.561,24.396,22.127,25.645,26.172,24.139,7.266999999999999,26.771,-5.933,27.163,25.41500000000001,29.548000000000002,6.543999999999999,-22.96,25.829,23.386,27.93,25.646,25.230999999999998,25.416,1.4680000000000002,2.79,24.69,25.731,13.817,7.465,13.752,25.539,3.953,13.044,26.04300000000001,11.197000000000001,27.098000000000006,17.369,4.713,24.832,25.444000000000006,27.684,12.29,25.163,25.683000000000003,18.373,-6.8850000000000025,14.442,24.709,13.771,4.572,25.504,13.84,26.542,26.832,29.656,-4.55,19.122,27.003,26.821,25.385,25.284,20.65,25.628,-0.9610000000000004,12.562,21.848000000000006,-1.4480000000000002,19.736,26.357,21.12,28.218000000000004,28.055,26.23,27.099,27.349,19.893,10.1,27.431,25.393,-1.863,2.454,23.219,25.567,29.661,25.805,13.854000000000001,1.9140000000000001,24.736,24.406,6.303,3.016,20.592,21.228
